"DATE","tas","tasmin","tasmax","global_radiation","SPI"
2000-01-01,1.5,-1,3.1,241.92,1.11194195567169
2000-01-02,1.4,0,2.7,216,1.1127377394523
2000-01-03,-0.8,-5.8,1.5,311.04,1.01845320411583
2000-01-04,2.9,-4.3,5.3,578.88,1.06534950724789
2000-01-05,4.6,1,7.2,233.28,1.05749355176484
2000-01-06,1.2,-1.2,3.5,285.12,1.00206604285254
2000-01-07,0.6,-1.8,4.6,423.36,1.00757428027954
2000-01-08,2,-0.2,6.2,552.96,0.984870976413171
2000-01-09,2.3,0.2,4.2,164.16,0.977812753605006
2000-01-10,2.7,1.8,3.4,129.6,0.951232727135897
2000-01-11,1.3,0.2,2.1,103.68,0.716413154716646
2000-01-12,-0.2,-0.8,0.1,120.96,0.705165787587091
2000-01-13,-1.7,-4.7,1.1,466.56,0.40214113720088
2000-01-14,-4.1,-5.8,-1.9,250.56,0.376037268995159
2000-01-15,-3.2,-5.6,-1.8,267.84,0.377572806148867
2000-01-16,-2.5,-3.8,-1.1,112.32,0.375363165954426
2000-01-17,-0.3,-5.8,3,233.28,0.0634197132789486
2000-01-18,3,1.3,3.9,164.16,-0.132279244926474
2000-01-19,-0.4,-4.5,1.7,414.72,-0.185565705471883
2000-01-20,-2.2,-6.6,0.7,544.32,-0.19737505680127
2000-01-21,0.4,-0.4,1.1,120.96,-0.200226573264082
2000-01-22,1.1,0.1,2,146.88,-0.126551009023099
2000-01-23,0.2,-2.3,0.9,285.12,-0.0231763697834976
2000-01-24,-7.8,-15.2,-2.4,483.84,-0.38104070653712
2000-01-25,-10.6,-16.3,-8.5,587.52,-1.14749804071019
2000-01-26,-12.3,-17.2,-8.3,777.6,-1.61613191528799
2000-01-27,-12.8,-18.4,-5.6,803.52,-2.14782647061696
2000-01-28,-4.1,-14.7,3.8,717.12,-2.247082097726
2000-01-29,4.4,2.1,6.5,241.92,-1.80132599833117
2000-01-30,7.5,6.5,8.3,241.92,-1.66341685543502
2000-01-31,6.3,-0.2,10.1,587.52,-1.73979424414042
2000-02-01,4.4,-2,11.8,846.72,-1.77198610222833
2000-02-02,7.1,4.5,9.5,164.16,-1.30023672118461
2000-02-03,3.6,0.6,6.7,483.84,-1.49639941900131
2000-02-04,1.4,-3.9,6.3,881.28,-1.46582104044184
2000-02-05,4.6,-0.1,10.4,596.16,-1.45369541599866
2000-02-06,4.9,-1.8,12.7,656.64,-1.44007424041279
2000-02-07,6.3,1.7,8,181.44,-1.35929660178666
2000-02-08,7.9,5.5,10.3,336.96,-0.728997554034237
2000-02-09,3.7,0.8,7.2,397.44,-0.60309596238695
2000-02-10,4.4,-0.6,9.8,993.6,-0.320892961248175
2000-02-11,3,1.2,7.6,146.88,-0.251052018927345
2000-02-12,1.6,0.2,3.1,302.4,-0.258368732057486
2000-02-13,3.6,1.6,5,354.24,-0.00415827128453831
2000-02-14,4.9,1.8,7.3,362.88,0.0855857935461514
2000-02-15,6,4.5,7.6,371.52,0.164714429368096
2000-02-16,3.3,-0.4,7.5,354.24,0.283782543545812
2000-02-17,-0.3,-1.9,1.3,483.84,0.343214020964394
2000-02-18,1.7,-1.2,5.7,423.36,0.524754630891786
2000-02-19,4,1.1,5.2,414.72,0.659917155206184
2000-02-20,0.4,-4.5,2.1,302.4,0.692317402194839
2000-02-21,-3.1,-9,2.4,1218.24,0.637106470458305
2000-02-22,-1.5,-5.1,4.1,1226.88,0.560521309622657
2000-02-23,-0.4,-5,5.8,838.08,0.543039943680141
2000-02-24,2.3,-3.2,6.6,475.2,0.575494189558839
2000-02-25,7.1,4.5,9.7,475.2,0.747994129837756
2000-02-26,4.6,2.4,7,449.28,0.742086766257041
2000-02-27,4.6,-0.5,12.9,1192.32,0.739757649434005
2000-02-28,8.4,-1.3,16.4,1321.92,0.81294793910225
2000-02-29,6.9,5.2,9.9,241.92,1.07685879157625
2000-03-01,4.7,1,7.2,319.68,1.21579921296853
2000-03-02,1.8,0.4,4.4,907.2,1.22021484313429
2000-03-03,5.5,1.4,9,1235.52,1.28464281100814
2000-03-04,3.3,-1.9,6.1,959.04,1.29058990627796
2000-03-05,-0.1,-3.9,4.5,1529.28,1.28145041493235
2000-03-06,1.4,-4.3,9.6,1503.36,1.26233575996443
2000-03-07,7,-2.6,12,1425.6,1.27142964691676
2000-03-08,8,3.9,11.1,794.88,1.30557189002106
2000-03-09,12.6,8.7,16.6,984.96,0.998430976563013
2000-03-10,9.1,5.4,11.4,397.44,0.918421909593806
2000-03-11,10,6,16.1,1252.8,0.741609528603586
2000-03-12,6.5,0.3,11.7,1330.56,0.700355847238489
2000-03-13,5.4,-2.2,13,1503.36,0.702144572709626
2000-03-14,8.3,4.4,11.7,717.12,0.696774926700292
2000-03-15,3.4,-0.3,7.9,829.44,0.622815263672887
2000-03-16,2.6,0.4,4.6,120.96,0.589864984302629
2000-03-17,5.6,4.5,6.8,250.56,0.538942755788358
2000-03-18,5.4,4.3,6.3,311.04,0.645243536114424
2000-03-19,4.6,1.7,6.9,457.92,0.486491503964078
2000-03-20,3.5,-1.5,8.3,1693.44,0.342013748789673
2000-03-21,4.2,-1.9,11.9,1771.2,0.299037740341039
2000-03-22,6.6,-1.2,16.4,1736.64,0.297815035455571
2000-03-23,8.4,0,15.3,1209.6,0.311069282790321
2000-03-24,9.1,5.6,13.2,535.68,0.339596802976386
2000-03-25,8.7,4.7,14,1296,0.31258683636315
2000-03-26,5.2,3,9,354.24,0.232302190430909
2000-03-27,3.5,1.9,6.6,734.4,0.421645547507362
2000-03-28,4.2,1.2,8.2,907.2,0.427887114129909
2000-03-29,4,2.9,4.8,190.08,0.294034604792751
2000-03-30,3.9,2.7,5.6,639.36,-0.0904343964345163
2000-03-31,6.6,2.3,11.7,1676.16,-0.312671491632089
2000-04-01,4.8,0.1,8.8,1019.52,-0.284771022697434
2000-04-02,5.1,-2.3,13.8,1866.24,-0.698333623402068
2000-04-03,10.7,3,17.7,1434.24,-0.718732499264855
2000-04-04,10.5,3.1,18.2,1728,-0.656221188067404
2000-04-05,7.5,5.4,9.2,406.08,-0.134788780308887
2000-04-06,2.6,-1.6,5.5,354.24,-0.124164027754536
2000-04-07,3.2,-4.5,10.9,2211.84,-0.200126356706663
2000-04-08,5,-3.1,13.9,2255.04,-0.203788325227681
2000-04-09,6.5,-2.3,15.2,1805.76,-0.198638802752058
2000-04-10,9,3.2,14.6,1918.08,-0.197826063762319
2000-04-11,7.6,6.2,9.5,717.12,0.0763589442552902
2000-04-12,6.2,2.7,9.8,1062.72,0.158429951227724
2000-04-13,6.8,2.7,10.6,1071.36,-0.018533594542323
2000-04-14,9.2,3,16.3,1883.52,-0.0255315709159309
2000-04-15,7.1,3.4,9.9,552.96,-0.0694942798174791
2000-04-16,8.2,-2.2,17.1,1848.96,-0.116790844389524
2000-04-17,7.8,5.2,9.6,475.2,-0.235791078939573
2000-04-18,7.2,5.1,10,768.96,-0.193500782710689
2000-04-19,8.8,2.9,15.3,1589.76,-0.186971408864672
2000-04-20,9.5,0.8,17.9,2315.52,-0.184017804098323
2000-04-21,13.9,5.4,22.3,2298.24,-0.178998533227703
2000-04-22,15.1,5.5,25,2229.12,-0.189109308060271
2000-04-23,13.9,6.3,20,1252.8,0.0860782525092133
2000-04-24,8.2,3.4,11.4,1062.72,0.0789433470517143
2000-04-25,9.4,1.3,17.5,2315.52,-0.0537679343613495
2000-04-26,13.3,3.5,21.9,2298.24,-0.285321462681279
2000-04-27,13.4,8.3,19.3,1226.88,-0.291914763870707
2000-04-28,14.3,8.6,21.8,1105.92,-0.398733099256706
2000-04-29,12.2,9.5,14.9,993.6,-0.414515323026659
2000-04-30,14.1,10,19.4,1823.04,-0.413828636602876
2000-05-01,15.2,9.4,21.8,1719.36,-0.457065111190884
2000-05-02,15.3,10.2,21.4,2047.68,-0.454276666724356
2000-05-03,16.3,9.5,23.7,2099.52,-0.447476375432424
2000-05-04,16.3,9.3,22.1,2047.68,-0.492066979805542
2000-05-05,15.6,10,23.2,2073.6,-0.937331961435003
2000-05-06,15,8,21.4,1926.72,-0.964706053738359
2000-05-07,16.4,8.4,24.4,2453.76,-0.986715131464424
2000-05-08,14.8,9.4,23.3,1399.68,-0.860589874928027
2000-05-09,15.8,7.3,25.1,2635.2,-0.858938969469879
2000-05-10,17.8,8.7,26.3,2453.76,-0.846414538357763
2000-05-11,19,11.2,26.8,2263.68,-1.28478840088128
2000-05-12,15.5,13.4,18.5,1002.24,-1.33383079586985
2000-05-13,15.2,10.1,19.2,1028.16,-1.45143329419419
2000-05-14,15.5,9.1,23,2419.2,-1.44921188670542
2000-05-15,17,7.3,25.4,2617.92,-1.43584705465928
2000-05-16,19.1,10.1,26.5,2574.72,-1.44707902722992
2000-05-17,17,11.4,23.9,1745.28,-1.19516656837551
2000-05-18,11.4,9.5,13.1,449.28,-1.19607606135911
2000-05-19,10.5,6.8,14.1,1650.24,-1.20053862763912
2000-05-20,10.3,4.4,15.2,1771.2,-1.20933987088883
2000-05-21,11.1,2,17.4,2082.24,-0.7989842584036
2000-05-22,11.1,7.7,15.3,2004.48,-0.77282794875823
2000-05-23,12.1,3.9,19.1,2721.6,-1.21767283433734
2000-05-24,15,6.4,22.6,2522.88,-1.21574966982936
2000-05-25,16.2,9.7,20.4,1347.84,-1.2046543952629
2000-05-26,17.4,12.7,22.7,2203.2,-1.20229865612027
2000-05-27,11.2,4.3,16.7,708.48,-1.18028453171337
2000-05-28,11.4,4.5,16.5,1321.92,-0.910810814021601
2000-05-29,11.1,8.6,14.5,1149.12,-0.919464406482351
2000-05-30,11.2,6.7,14.9,786.24,-0.23830478190487
2000-05-31,13.5,9.2,17.3,1157.76,-0.215061586435843
2000-06-01,14.6,6,22.5,2574.72,-0.222348590740684
2000-06-02,18.9,9.8,27.3,2911.68,-0.222274898558533
2000-06-03,20.1,10.1,27.8,2531.52,-0.189825087551884
2000-06-04,21.2,15,27.6,2324.16,-0.29471092185403
2000-06-05,19.1,15.1,26.9,2073.6,0.277806944516009
2000-06-06,12.3,10.9,15.5,336.96,0.390195943503245
2000-06-07,14.1,8.1,19.3,2436.48,0.31289493232543
2000-06-08,15.4,6.2,23.8,2946.24,0.314642532583839
2000-06-09,19.9,10.7,28.7,2885.76,0.304894358090933
2000-06-10,20.3,11.8,27.8,2471.04,0.287960706054155
2000-06-11,19.2,13.5,23.4,1814.4,0.2338367818188
2000-06-12,18.2,14.2,22.5,1892.16,0.22750186098846
2000-06-13,20.1,14.6,27.7,2626.56,0.408966812423278
2000-06-14,18.7,13.5,24.2,2185.92,0.433820852658628
2000-06-15,18.5,14.6,23.6,2073.6,0.518905954944129
2000-06-16,16.2,12.9,20.9,1848.96,0.345020930242102
2000-06-17,14.9,7.8,21.3,3058.56,0.296165296798467
2000-06-18,16.2,6.3,25.9,3093.12,0.289579723982991
2000-06-19,19.6,8.9,29.2,2980.8,0.292835082525449
2000-06-20,21.9,12,30.5,2928.96,0.0436010203803079
2000-06-21,24.4,17.3,29.2,2877.12,0.0336587013437261
2000-06-22,20.5,15.5,25.2,2263.68,0.0272237435593334
2000-06-23,15.5,12.8,18.1,1105.92,0.0472846379422564
2000-06-24,13.1,10.2,16,829.44,0.1819160456072
2000-06-25,11.8,9.6,15.1,1356.48,0.175208769952447
2000-06-26,13.9,7.6,19,2324.16,0.16855038897548
2000-06-27,13.6,4.8,20.9,2998.08,0.0113435756744091
2000-06-28,13.3,8,17.5,1183.68,0.0380907716718608
2000-06-29,16.2,8.9,21.6,2514.24,-0.575296690405394
2000-06-30,17.3,8.9,23.9,2903.04,-0.608404185063195
2000-07-01,19.6,10.1,26.7,2635.2,-0.51617916920814
2000-07-02,22.2,15.3,28.5,2721.6,-0.0767541886278056
2000-07-03,18.3,16.6,21.9,1131.84,0.214946006850313
2000-07-04,17.1,13.4,21.1,1105.92,0.367937272572921
2000-07-05,18,14,22.1,2116.8,-0.176881049315721
2000-07-06,19.3,12.8,25.1,2868.48,-0.250803332091366
2000-07-07,17.5,14,23.6,829.44,0.0756681140662119
2000-07-08,13.1,11.3,15.7,328.32,0.270206362639382
2000-07-09,13.2,10.5,16.9,1460.16,0.408964210015479
2000-07-10,13.7,12.5,15.4,622.08,0.815358422306521
2000-07-11,12.1,10.3,16.3,1097.28,0.925438187886316
2000-07-12,10.8,9,14.8,1071.36,1.05056537424886
2000-07-13,12.2,7.2,16.8,1382.4,0.974883083476139
2000-07-14,12,10.5,13.3,656.64,1.15450253984512
2000-07-15,9.8,8.3,11.9,967.68,1.3130304274101
2000-07-16,10.4,8.5,13.8,1537.92,1.41584368335061
2000-07-17,12.3,4.9,18.6,2332.8,1.42705096803104
2000-07-18,14.7,6.4,21.9,2825.28,1.43622954694679
2000-07-19,16,12,21,1840.32,1.4312565968226
2000-07-20,14.4,7.8,20.3,2436.48,1.42719904110866
2000-07-21,16,6.7,24,2695.68,1.42739700830803
2000-07-22,17.2,8.9,25,2730.24,1.44256185970573
2000-07-23,17.5,12.7,21.4,1114.56,1.45055541858068
2000-07-24,17.8,13.9,22,1105.92,1.44860879014579
2000-07-25,18.3,13.9,23.7,2306.88,1.49312723955791
2000-07-26,17.9,13.3,22.2,2194.56,1.5008429777507
2000-07-27,18.9,12.3,24.8,2185.92,1.59498093993569
2000-07-28,15.8,13.9,20.6,1391.04,1.78876520538348
2000-07-29,14.1,12.4,18.4,1157.76,1.93035815878239
2000-07-30,15.2,10.5,20.1,1572.48,1.94718925913805
2000-07-31,16,8.5,23.3,2782.08,1.9029115288542
2000-08-01,19,9.3,27.7,2712.96,1.6738999893521
2000-08-02,18.5,12.6,24.1,1382.4,1.61938775278318
2000-08-03,15.9,13.7,18.2,665.28,1.57028451099881
2000-08-04,15.5,12,18.9,1313.28,1.57353976283644
2000-08-05,14.5,12.7,15.9,380.16,1.77560860534075
2000-08-06,15.2,13.6,17.3,604.8,1.65433448686355
2000-08-07,16.2,12.2,21.3,1434.24,1.5231842247583
2000-08-08,17.5,10.9,22.9,1805.76,1.43025742778518
2000-08-09,18.5,13.5,24.8,2237.76,1.09893112279298
2000-08-10,19.9,12.5,26.6,2393.28,0.997448964196141
2000-08-11,20.7,13.2,28.2,2445.12,0.873919180132368
2000-08-12,20.6,13.6,28.6,2401.92,0.794055745414494
2000-08-13,20.5,13.4,28.1,2393.28,0.558862284956691
2000-08-14,21,14.2,28.4,2237.76,0.276461744847382
2000-08-15,21.4,14.3,27.4,2142.72,0.113657040336558
2000-08-16,21.5,15.4,28,2263.68,0.118643262509046
2000-08-17,21,14.5,27.7,1961.28,0.135418962986119
2000-08-18,20,16.8,23.8,846.72,0.194118789137321
2000-08-19,22.2,15.1,28.7,2125.44,0.19664803586971
2000-08-20,23.6,14.5,30.7,2185.92,0.601585117434288
2000-08-21,18,14.3,23.1,1546.56,0.774859955346103
2000-08-22,16.6,12.4,21.3,1814.4,0.742939033408658
2000-08-23,16.9,11.1,24.8,2306.88,0.626790769163854
2000-08-24,18.9,10.7,27.3,2272.32,0.567459942191256
2000-08-25,18.3,10.5,27.1,2263.68,0.547092899989289
2000-08-26,18.3,9.9,26.6,2168.64,0.414210266426401
2000-08-27,16.1,13.8,19.4,276.48,0.412862332077746
2000-08-28,15.8,11.3,21.2,1987.2,0.216361003811413
2000-08-29,15.2,9.5,21.9,2047.68,0.219204244481254
2000-08-30,15.3,10.5,20.9,941.76,0.250424163836241
2000-08-31,14.6,11.7,17.4,527.04,0.521774698333968
2000-09-01,17,12.8,21.2,1788.48,0.328281226085495
2000-09-02,14.2,11.8,18.1,1149.12,0.291563716241784
2000-09-03,12.8,11.5,16.9,1028.16,0.510259419629844
2000-09-04,11.6,10.2,14.8,1045.44,0.264940574746194
2000-09-05,12.1,9.4,16.8,1356.48,0.159826589630946
2000-09-06,12.6,7.3,16.8,1080,0.466868057933073
2000-09-07,13.4,7.3,17.6,1477.44,0.473020650077052
2000-09-08,12.1,5,20,2030.4,0.491221818339312
2000-09-09,14.1,7,22.5,1969.92,0.49414826861629
2000-09-10,15.4,8.5,23.8,1918.08,0.497644792427103
2000-09-11,16.3,9.8,24.3,1918.08,0.501035768518602
2000-09-12,16.8,9,24.3,1684.8,0.511677612209447
2000-09-13,17.3,13.2,21.1,872.64,0.505435134621557
2000-09-14,17.4,11.6,23.5,1529.28,0.595387097522277
2000-09-15,17.9,13.4,24.8,1460.16,0.595286582020795
2000-09-16,14.8,11.3,20.7,613.44,0.736876528839277
2000-09-17,13.3,8.1,17.4,1036.8,0.684411008033539
2000-09-18,11.8,6.4,18.9,1624.32,0.682226150191425
2000-09-19,13.4,6.7,20.9,1693.44,0.305632747850502
2000-09-20,13.8,11.5,17.1,622.08,1.24956998309911
2000-09-21,11.5,10.1,14.5,414.72,1.34434098373209
2000-09-22,10.9,6.4,17.5,1183.68,1.34412627121784
2000-09-23,11.2,5.4,17.6,1468.8,1.34809065256052
2000-09-24,11.4,6.2,19,1088.64,1.34303660643393
2000-09-25,13.8,7.6,19.4,1062.72,1.33392617175629
2000-09-26,14.3,10.2,21.3,1252.8,1.07532699318506
2000-09-27,15.6,9,22,1313.28,1.08890046806056
2000-09-28,15.1,9.9,21.6,1451.52,1.09369170067687
2000-09-29,15.2,8.8,24.9,1399.68,1.06674264801743
2000-09-30,13.8,12.6,15.2,233.28,0.958644735989888
2000-10-01,13.3,11.8,15.1,475.2,0.970083054127159
2000-10-02,11.3,9.2,13.7,336.96,1.02792948383948
2000-10-03,10.7,6.7,14,734.4,0.831872727455454
2000-10-04,10.8,9,12.8,449.28,0.731622543659421
2000-10-05,11.6,10.1,14.2,432,0.855760489622404
2000-10-06,8.7,5.9,11.1,552.96,0.612763857908213
2000-10-07,5.9,2.2,10.9,898.56,0.60321603157291
2000-10-08,5.7,-0.4,11.4,1123.2,0.684862520129302
2000-10-09,8,2.3,11.6,570.24,0.736662999949308
2000-10-10,7,1.8,10.4,483.84,0.744821629841825
2000-10-11,8,2.9,11.3,328.32,0.933198311692642
2000-10-12,10.3,8.2,12.1,388.8,0.930390730403012
2000-10-13,11.3,8.4,13.7,613.44,0.942205112440776
2000-10-14,11.6,10.7,12.7,198.72,0.864488376910872
2000-10-15,11.9,10.5,14.2,406.08,0.872953710580156
2000-10-16,11.7,7.2,15.1,829.44,0.73004703534021
2000-10-17,10.7,8.5,13.3,414.72,0.733592091448826
2000-10-18,9.9,7.7,12.5,449.28,0.732573157555246
2000-10-19,11.2,9.3,14.6,466.56,0.713682242387597
2000-10-20,10.1,7.9,13.1,457.92,-0.74038859806564
2000-10-21,10.2,6.1,14.7,760.32,-0.967749071004383
2000-10-22,10.6,9.6,11.8,354.24,-0.989798058532829
2000-10-23,10.4,6.2,15.2,855.36,-0.998265904809339
2000-10-24,12.6,5.7,14,302.4,-0.908691425238062
2000-10-25,14.6,11.7,17.3,898.56,-0.881231238849653
2000-10-26,11.7,8.6,14,336.96,-0.671062695718142
2000-10-27,8.2,4.2,10.9,414.72,-0.675163997069397
2000-10-28,7.7,2.7,14.6,924.48,-0.66649215101674
2000-10-29,10.2,7.5,13.3,190.08,-0.663828653783578
2000-10-30,11.5,8.5,14.4,708.48,-0.75070538139929
2000-10-31,8.4,6.1,14.5,172.8,-0.557072760879067
2000-11-01,8.5,4.8,12.1,855.36,-0.705206413206843
2000-11-02,8.6,3.3,12.5,760.32,-0.723291134104703
2000-11-03,7.1,2.8,10.9,362.88,-0.533927463697339
2000-11-04,5.7,2.9,8.4,578.88,-0.687558039077981
2000-11-05,4.3,-0.6,9.2,777.6,-0.726904240375381
2000-11-06,5.8,-0.3,10.5,302.4,-0.588508851594059
2000-11-07,6.3,0.5,11.4,596.16,-0.739216725727341
2000-11-08,7.1,3.9,11,648,-0.819434976067323
2000-11-09,7.1,4.3,9.4,457.92,-0.804416979279216
2000-11-10,5.3,0.7,9,380.16,-1.19195100325826
2000-11-11,3.5,-0.6,9.3,751.68,-1.2008977165246
2000-11-12,3.9,-2.4,8.4,414.72,-1.23275082048021
2000-11-13,7.9,2.2,15,544.32,-1.23984035739609
2000-11-14,6.1,3.6,9.1,86.4,-0.826356032401037
2000-11-15,5,3.2,7.1,336.96,-0.846551213882812
2000-11-16,2.8,-1.1,4.7,207.36,-0.736450370091768
2000-11-17,1.9,0.5,4,95.04,-0.344847100700145
2000-11-18,1.5,-2.8,5.2,648,-0.333272573538229
2000-11-19,1.9,-4.5,6.8,682.56,-0.215712594760419
2000-11-20,4.5,1.6,6,155.52,-0.158597262204229
2000-11-21,3.2,-0.7,6.9,328.32,-0.115814435827527
2000-11-22,6.2,3.6,8.2,345.6,-0.0979648269040863
2000-11-23,5.9,3.1,8.5,250.56,-0.155200590114923
2000-11-24,5.5,4.2,7.8,138.24,-0.0951583348217697
2000-11-25,3.6,-0.4,5.5,207.36,-0.183418476520435
2000-11-26,5,1.9,7.6,224.64,-0.0790544620472416
2000-11-27,4.8,3.3,7.7,518.4,-0.0144185464780779
2000-11-28,8,3.1,14.8,587.52,-0.0193523396345405
2000-11-29,4,1.9,5.7,250.56,-0.11376500619661
2000-11-30,2.5,-0.1,7.4,535.68,-0.294360926333676
2000-12-01,1.6,-0.2,3.5,224.64,-0.278711178908379
2000-12-02,4.7,2.4,8.3,302.4,-0.271576308882388
2000-12-03,6.6,0.7,9,233.28,-0.447315715201267
2000-12-04,4.7,1.8,7.4,414.72,-0.498681263136216
2000-12-05,2.1,-0.9,4.7,241.92,-0.491588241828731
2000-12-06,2.2,-0.9,7.4,259.2,-0.592851482863438
2000-12-07,4.4,1.4,6.8,241.92,-0.608010864825815
2000-12-08,8,5,12,276.48,-0.596253118272145
2000-12-09,8.1,5.5,11,328.32,-0.616043869244993
2000-12-10,7.8,3.5,11.1,198.72,-0.556897293806012
2000-12-11,10.4,5.8,14.3,518.4,-0.555995421402661
2000-12-12,8.4,4.5,11.5,328.32,-0.532718126563717
2000-12-13,10.9,3.8,13.2,345.6,-0.522857147756509
2000-12-14,7.6,5.3,9.8,241.92,-0.506876975596113
2000-12-15,4.1,1.9,8,181.44,-0.387270157517447
2000-12-16,2.3,1.3,3.1,172.8,-0.444521386662348
2000-12-17,2.6,0.7,4.4,224.64,-0.844291873105882
2000-12-18,1.1,-3.4,4.9,311.04,-0.854958277334164
2000-12-19,5,0.7,9,250.56,-1.00728161188682
2000-12-20,2.5,0.9,4.8,86.4,-1.10297356115939
2000-12-21,0.9,-0.6,2,86.4,-1.18354436659633
2000-12-22,-1.8,-2.9,-0.6,138.24,-1.2161884418208
2000-12-23,-3.1,-5.5,-0.2,362.88,-1.21366413545662
2000-12-24,-4,-7.9,-0.7,406.08,-1.29738999417537
2000-12-25,1.3,-1.1,4.7,207.36,-1.29559870822412
2000-12-26,2,-1.2,5.3,518.4,-1.48752397646479
2000-12-27,-0.6,-2,1.2,241.92,-1.58619505915076
2000-12-28,0.3,-4.1,4.1,181.44,-1.58404511581235
2000-12-29,-0.6,-3.6,1.1,155.52,-1.45551316137093
2000-12-30,-1.3,-5.2,1.3,371.52,-1.46281090763898
2000-12-31,-4,-10.5,0.1,518.4,-1.47650447127375
2001-01-01,-3.6,-10.9,2,311.04,-1.43852198291637
2001-01-02,3.4,0.4,7,95.04,-0.977492853481271
2001-01-03,3.9,-1.8,7.2,241.92,-0.982871283523359
2001-01-04,2.5,-1.8,6.4,129.6,-0.905733388721357
2001-01-05,3.3,-0.6,8.5,77.76,-0.530213469362434
2001-01-06,6.2,2.7,9,86.4,0.0239375054712348
2001-01-07,0.9,0.4,2.7,103.68,0.246321066351573
2001-01-08,0.9,0.3,1.9,138.24,0.377810919012424
2001-01-09,0.1,-2.3,2.8,570.24,0.332813741534561
2001-01-10,0.5,-1.5,2,164.16,0.341591596260076
2001-01-11,3.1,1.4,4.7,164.16,0.331862089185673
2001-01-12,2,-0.8,3.7,51.84,0.314871486896915
2001-01-13,-2.7,-4.5,-0.9,77.76,0.0313150237995391
2001-01-14,-4.3,-5.1,-2.3,276.48,-0.0726107194377226
2001-01-15,-4.4,-5.4,-3.2,216,-0.115700765278424
2001-01-16,-3.6,-7.2,0,466.56,-0.118020121719378
2001-01-17,-4.9,-8.5,-1.4,570.24,-0.0999019295142059
2001-01-18,-0.8,-2.9,1.3,406.08,-0.0836222139758918
2001-01-19,0.2,-1.9,2.3,371.52,-0.0733608961944496
2001-01-20,1.6,0,3.3,172.8,-0.0362460516092809
2001-01-21,0.2,-1.7,2.2,578.88,0.0300036516275998
2001-01-22,2.2,-0.1,5.1,561.6,0.0455940416965032
2001-01-23,5.4,2.2,10,371.52,0.0594707876614893
2001-01-24,5.9,1.7,9.9,155.52,0.216756654175352
2001-01-25,2.5,-0.4,4.7,380.16,0.27079364306235
2001-01-26,2.3,-1.2,6.7,423.36,0.25189263596538
2001-01-27,2.9,-0.9,5.4,397.44,0.258352528880459
2001-01-28,-0.3,-4.9,5.7,734.4,0.202841251912891
2001-01-29,-1,-6.1,3.3,501.12,0.215331475241355
2001-01-30,-0.1,-5.2,3.1,388.8,0.23265675641673
2001-01-31,-1.3,-6.2,2.7,535.68,0.206932138405361
2001-02-01,-1.8,-3.2,-0.3,457.92,-0.0715407983883706
2001-02-02,-1.1,-3.6,1.1,604.8,-0.0311357352096829
2001-02-03,3,0.1,4.6,172.8,0.42962150072148
2001-02-04,7.3,2.5,11.8,492.48,0.203728822350028
2001-02-05,9.2,7.3,10.9,345.6,-0.253264641995257
2001-02-06,9.7,3.4,16.6,786.24,-0.557950420476014
2001-02-07,7.5,1.5,15.8,648,-0.778272695137482
2001-02-08,7.6,3.9,11.8,285.12,-0.725495126061994
2001-02-09,4.5,-0.6,6.1,328.32,-0.729634658647588
2001-02-10,1.5,-2.6,8,907.2,-0.704301272980995
2001-02-11,1.9,-3.9,9.8,941.76,-0.6899396145084
2001-02-12,6,-2.3,13.6,829.44,-0.680543629594479
2001-02-13,6.9,2.9,10.5,501.12,-0.671847766544588
2001-02-14,3.4,1,5.1,259.2,-0.669187427716455
2001-02-15,1.4,-3,4.2,432,-0.660970123474305
2001-02-16,2.4,-4.1,9.5,915.84,-0.671475284012085
2001-02-17,3,1.7,5.5,336.96,-0.675867226434597
2001-02-18,1.2,-3.6,3.7,259.2,-0.698924744671566
2001-02-19,0.3,-5,5.4,984.96,-0.758742787307716
2001-02-20,2,-1.3,3.9,285.12,-0.854795511243669
2001-02-21,2.2,-3.4,7.2,812.16,-0.8330463088095
2001-02-22,3.9,1.9,5.3,164.16,-0.674798274772639
2001-02-23,3.2,0.1,5.5,302.4,-0.655006159329749
2001-02-24,-1,-4.2,1,570.24,-0.72679826480351
2001-02-25,-2.4,-6.1,-0.2,613.44,-0.72337639569049
2001-02-26,-3.9,-7.9,0.8,984.96,-0.742818336996844
2001-02-27,-2.5,-8.2,5.5,1175.04,-0.734115408691954
2001-02-28,1,-3.6,7.3,915.84,-0.744684138876996
2001-03-01,1.3,-0.7,4.7,613.44,-0.577365803676523
2001-03-02,0.4,-6.7,3.2,976.32,-0.166066470255858
2001-03-03,1.8,0.3,4.4,198.72,0.0963737722572073
2001-03-04,4.2,1.3,6,224.64,0.622364202800543
2001-03-05,4.3,-0.8,8.2,1105.92,0.143522466477273
2001-03-06,1.6,-1.8,4.3,492.48,0.133619054424574
2001-03-07,3.4,-1.7,6.7,362.88,0.152604880378542
2001-03-08,7.7,3.1,12.7,656.64,0.328914213247613
2001-03-09,7.9,5.7,11.8,915.84,0.347508647614405
2001-03-10,7.5,3.9,10.1,544.32,0.375795807607922
2001-03-11,10.4,8.8,13.2,604.8,0.543533907045208
2001-03-12,9.8,5.3,14.4,708.48,0.841526210425897
2001-03-13,6.6,3.8,9.8,933.12,1.14701070332526
2001-03-14,5.2,3.6,7.2,587.52,1.39233174475756
2001-03-15,7.8,4.7,10.9,846.72,1.42844333654366
